cell_id,row,col,center_x,center_z,feature_density_norm,uncertainty
407,13,4,-19.046348278625445,-19.832993293053043,0.0,1.0
408,13,5,-18.046348278625445,-19.832993293053043,0.0,1.0
409,13,6,-17.046348278625445,-19.832993293053043,0.8142857142857143,0.18571428571428572
410,13,7,-16.046348278625445,-19.832993293053043,0.8857142857142857,0.11428571428571432
411,13,8,-15.046348278625445,-19.832993293053043,0.0,1.0
412,13,9,-14.046348278625445,-19.832993293053043,0.0,1.0
413,13,10,-13.046348278625445,-19.832993293053043,0.0,1.0
414,13,11,-12.046348278625445,-19.832993293053043,0.0,1.0
415,13,12,-11.046348278625445,-19.832993293053043,0.0,1.0
416,13,13,-10.046348278625445,-19.832993293053043,0.0,1.0
417,13,14,-9.046348278625445,-19.832993293053043,0.0,1.0
418,13,15,-8.046348278625445,-19.832993293053043,0.0,1.0
419,13,16,-7.0463482786254446,-19.832993293053043,0.0,1.0
420,13,17,-6.0463482786254446,-19.832993293053043,0.0,1.0
421,13,18,-5.0463482786254446,-19.832993293053043,0.0,1.0
422,13,19,-4.0463482786254446,-19.832993293053043,0.0,1.0
423,13,20,-3.0463482786254446,-19.832993293053043,0.0,1.0
424,13,21,-2.0463482786254446,-19.832993293053043,0.0,1.0
425,13,22,-1.0463482786254446,-19.832993293053043,0.0,1.0
426,13,23,-0.04634827862544455,-19.832993293053043,0.0,1.0
427,13,24,0.9536517213745554,-19.832993293053043,0.9714285714285714,0.02857142857142858
428,13,25,1.9536517213745554,-19.832993293053043,0.0,1.0
429,13,26,2.9536517213745554,-19.832993293053043,0.0,1.0
430,13,27,3.9536517213745554,-19.832993293053043,0.0,1.0
431,13,28,4.9536517213745554,-19.832993293053043,0.0,1.0
432,13,29,5.9536517213745554,-19.832993293053043,0.0,1.0
433,13,30,6.9536517213745554,-19.832993293053043,0.0,1.0
434,14,0,-23.046348278625445,-18.832993293053043,0.0,1.0
435,14,1,-22.046348278625445,-18.832993293053043,0.0,1.0
436,14,2,-21.046348278625445,-18.832993293053043,0.0,1.0
437,14,3,-20.046348278625445,-18.832993293053043,0.8785714285714286,0.12142857142857144
438,14,4,-19.046348278625445,-18.832993293053043,0.0,1.0
439,14,5,-18.046348278625445,-18.832993293053043,0.8738095238095238,0.1261904761904762
440,14,6,-17.046348278625445,-18.832993293053043,0.0,1.0
441,14,7,-16.046348278625445,-18.832993293053043,0.0,1.0
442,14,8,-15.046348278625445,-18.832993293053043,0.0,1.0
443,14,9,-14.046348278625445,-18.832993293053043,0.0,1.0
444,14,10,-13.046348278625445,-18.832993293053043,0.0,1.0
445,14,11,-12.046348278625445,-18.832993293053043,0.0,1.0
446,14,12,-11.046348278625445,-18.832993293053043,0.0,1.0
447,14,13,-10.046348278625445,-18.832993293053043,0.0,1.0
448,14,14,-9.046348278625445,-18.832993293053043,0.0,1.0
449,14,15,-8.046348278625445,-18.832993293053043,0.0,1.0
450,14,16,-7.0463482786254446,-18.832993293053043,0.0,1.0
451,14,17,-6.0463482786254446,-18.832993293053043,0.0,1.0
452,14,18,-5.0463482786254446,-18.832993293053043,0.0,1.0
453,14,19,-4.0463482786254446,-18.832993293053043,0.0,1.0
454,14,20,-3.0463482786254446,-18.832993293053043,0.0,1.0
455,14,21,-2.0463482786254446,-18.832993293053043,0.0,1.0
456,14,22,-1.0463482786254446,-18.832993293053043,0.0,1.0
457,14,23,-0.04634827862544455,-18.832993293053043,0.9928571428571429,0.0071428571428571175
458,14,24,0.9536517213745554,-18.832993293053043,0.0,1.0
459,14,25,1.9536517213745554,-18.832993293053043,0.0,1.0
460,14,26,2.9536517213745554,-18.832993293053043,0.0,1.0
461,14,27,3.9536517213745554,-18.832993293053043,0.0,1.0
462,14,28,4.9536517213745554,-18.832993293053043,0.0,1.0
463,14,29,5.9536517213745554,-18.832993293053043,0.0,1.0
464,14,30,6.9536517213745554,-18.832993293053043,0.0,1.0
465,15,0,-23.046348278625445,-17.832993293053043,0.0,1.0
466,15,1,-22.046348278625445,-17.832993293053043,0.0,1.0
467,15,2,-21.046348278625445,-17.832993293053043,0.0,1.0
468,15,3,-20.046348278625445,-17.832993293053043,0.85,0.15000000000000002
469,15,4,-19.046348278625445,-17.832993293053043,0.8357142857142857,0.16428571428571426
470,15,5,-18.046348278625445,-17.832993293053043,0.8821428571428571,0.11785714285714288
471,15,6,-17.046348278625445,-17.832993293053043,0.0,1.0
472,15,7,-16.046348278625445,-17.832993293053043,0.0,1.0
473,15,8,-15.046348278625445,-17.832993293053043,0.0,1.0
474,15,9,-14.046348278625445,-17.832993293053043,0.0,1.0
475,15,10,-13.046348278625445,-17.832993293053043,0.0,1.0
476,15,11,-12.046348278625445,-17.832993293053043,0.0,1.0
477,15,12,-11.046348278625445,-17.832993293053043,0.0,1.0
478,15,13,-10.046348278625445,-17.832993293053043,0.0,1.0
479,15,14,-9.046348278625445,-17.832993293053043,0.0,1.0
480,15,15,-8.046348278625445,-17.832993293053043,0.0,1.0
481,15,16,-7.0463482786254446,-17.832993293053043,0.0,1.0
482,15,17,-6.0463482786254446,-17.832993293053043,0.0,1.0
483,15,18,-5.0463482786254446,-17.832993293053043,0.0,1.0
484,15,19,-4.0463482786254446,-17.832993293053043,0.0,1.0
485,15,20,-3.0463482786254446,-17.832993293053043,0.0,1.0
486,15,21,-2.0463482786254446,-17.832993293053043,0.0,1.0
487,15,22,-1.0463482786254446,-17.832993293053043,0.0,1.0
488,15,23,-0.04634827862544455,-17.832993293053043,0.9357142857142857,0.06428571428571428
489,15,24,0.9536517213745554,-17.832993293053043,0.0,1.0
490,15,25,1.9536517213745554,-17.832993293053043,0.0,1.0
491,15,26,2.9536517213745554,-17.832993293053043,0.0,1.0
492,15,27,3.9536517213745554,-17.832993293053043,0.0,1.0
493,15,28,4.9536517213745554,-17.832993293053043,0.0,1.0
494,15,29,5.9536517213745554,-17.832993293053043,0.0,1.0
495,15,30,6.9536517213745554,-17.832993293053043,0.0,1.0
496,16,0,-23.046348278625445,-16.832993293053043,0.0,1.0
497,16,1,-22.046348278625445,-16.832993293053043,0.0,1.0
498,16,2,-21.046348278625445,-16.832993293053043,0.0,1.0
499,16,3,-20.046348278625445,-16.832993293053043,0.0,1.0
500,16,4,-19.046348278625445,-16.832993293053043,0.875,0.125
501,16,5,-18.046348278625445,-16.832993293053043,0.0,1.0
502,16,6,-17.046348278625445,-16.832993293053043,0.0,1.0
503,16,7,-16.046348278625445,-16.832993293053043,0.0,1.0
504,16,8,-15.046348278625445,-16.832993293053043,0.0,1.0
505,16,9,-14.046348278625445,-16.832993293053043,0.0,1.0
506,16,10,-13.046348278625445,-16.832993293053043,0.0,1.0
507,16,11,-12.046348278625445,-16.832993293053043,0.0,1.0
508,16,12,-11.046348278625445,-16.832993293053043,0.0,1.0
509,16,13,-10.046348278625445,-16.832993293053043,0.0,1.0
510,16,14,-9.046348278625445,-16.832993293053043,0.0,1.0
511,16,15,-8.046348278625445,-16.832993293053043,0.0,1.0
512,16,16,-7.0463482786254446,-16.832993293053043,0.0,1.0
513,16,17,-6.0463482786254446,-16.832993293053043,0.0,1.0
514,16,18,-5.0463482786254446,-16.832993293053043,0.0,1.0
515,16,19,-4.0463482786254446,-16.832993293053043,0.0,1.0
516,16,20,-3.0463482786254446,-16.832993293053043,0.0,1.0
517,16,21,-2.0463482786254446,-16.832993293053043,0.0,1.0
518,16,22,-1.0463482786254446,-16.832993293053043,0.0,1.0
519,16,23,-0.04634827862544455,-16.832993293053043,0.9642857142857143,0.0357142857142857
520,16,24,0.9536517213745554,-16.832993293053043,0.0,1.0
521,16,25,1.9536517213745554,-16.832993293053043,0.0,1.0
522,16,26,2.9536517213745554,-16.832993293053043,0.0,1.0
523,16,27,3.9536517213745554,-16.832993293053043,0.0,1.0
524,16,28,4.9536517213745554,-16.832993293053043,0.0,1.0
525,16,29,5.9536517213745554,-16.832993293053043,0.0,1.0
526,16,30,6.9536517213745554,-16.832993293053043,0.0,1.0
527,17,0,-23.046348278625445,-15.832993293053043,0.0,1.0
528,17,1,-22.046348278625445,-15.832993293053043,0.0,1.0
529,17,2,-21.046348278625445,-15.832993293053043,0.0,1.0
530,17,3,-20.046348278625445,-15.832993293053043,0.0,1.0
531,17,4,-19.046348278625445,-15.832993293053043,0.9,0.09999999999999998
532,17,5,-18.046348278625445,-15.832993293053043,0.0,1.0
533,17,6,-17.046348278625445,-15.832993293053043,0.0,1.0
534,17,7,-16.046348278625445,-15.832993293053043,0.0,1.0
535,17,8,-15.046348278625445,-15.832993293053043,0.0,1.0
536,17,9,-14.046348278625445,-15.832993293053043,0.0,1.0
537,17,10,-13.046348278625445,-15.832993293053043,0.0,1.0
538,17,11,-12.046348278625445,-15.832993293053043,0.0,1.0
539,17,12,-11.046348278625445,-15.832993293053043,0.0,1.0
540,17,13,-10.046348278625445,-15.832993293053043,0.0,1.0
541,17,14,-9.046348278625445,-15.832993293053043,0.0,1.0
542,17,15,-8.046348278625445,-15.832993293053043,0.0,1.0
543,17,16,-7.0463482786254446,-15.832993293053043,0.0,1.0
544,17,17,-6.0463482786254446,-15.832993293053043,0.0,1.0
545,17,18,-5.0463482786254446,-15.832993293053043,0.0,1.0
546,17,19,-4.0463482786254446,-15.832993293053043,0.0,1.0
547,17,20,-3.0463482786254446,-15.832993293053043,0.0,1.0
548,17,21,-2.0463482786254446,-15.832993293053043,0.0,1.0
549,17,22,-1.0463482786254446,-15.832993293053043,0.9,0.09999999999999998
550,17,23,-0.04634827862544455,-15.832993293053043,0.0,1.0
551,17,24,0.9536517213745554,-15.832993293053043,0.0,1.0
552,17,25,1.9536517213745554,-15.832993293053043,0.0,1.0
553,17,26,2.9536517213745554,-15.832993293053043,0.0,1.0
554,17,27,3.9536517213745554,-15.832993293053043,0.0,1.0
555,17,28,4.9536517213745554,-15.832993293053043,0.0,1.0
556,17,29,5.9536517213745554,-15.832993293053043,0.0,1.0
557,17,30,6.9536517213745554,-15.832993293053043,0.0,1.0
558,18,0,-23.046348278625445,-14.832993293053043,0.0,1.0
559,18,1,-22.046348278625445,-14.832993293053043,0.0,1.0
560,18,2,-21.046348278625445,-14.832993293053043,0.0,1.0
561,18,3,-20.046348278625445,-14.832993293053043,0.0,1.0
562,18,4,-19.046348278625445,-14.832993293053043,0.0,1.0
563,18,5,-18.046348278625445,-14.832993293053043,0.0,1.0
564,18,6,-17.046348278625445,-14.832993293053043,0.0,1.0
565,18,7,-16.046348278625445,-14.832993293053043,0.0,1.0
566,18,8,-15.046348278625445,-14.832993293053043,0.0,1.0
567,18,9,-14.046348278625445,-14.832993293053043,0.0,1.0
568,18,10,-13.046348278625445,-14.832993293053043,0.0,1.0
569,18,11,-12.046348278625445,-14.832993293053043,0.0,1.0
570,18,12,-11.046348278625445,-14.832993293053043,0.0,1.0
571,18,13,-10.046348278625445,-14.832993293053043,0.0,1.0
572,18,14,-9.046348278625445,-14.832993293053043,0.0,1.0
573,18,15,-8.046348278625445,-14.832993293053043,0.0,1.0
574,18,16,-7.0463482786254446,-14.832993293053043,0.0,1.0
575,18,17,-6.0463482786254446,-14.832993293053043,0.0,1.0
576,18,18,-5.0463482786254446,-14.832993293053043,0.0,1.0
577,18,19,-4.0463482786254446,-14.832993293053043,0.0,1.0
578,18,20,-3.0463482786254446,-14.832993293053043,0.0,1.0
579,18,21,-2.0463482786254446,-14.832993293053043,0.0,1.0
580,18,22,-1.0463482786254446,-14.832993293053043,0.8964285714285715,0.10357142857142854
581,18,23,-0.04634827862544455,-14.832993293053043,0.0,1.0
582,18,24,0.9536517213745554,-14.832993293053043,0.0,1.0
583,18,25,1.9536517213745554,-14.832993293053043,0.0,1.0
584,18,26,2.9536517213745554,-14.832993293053043,0.0,1.0
585,18,27,3.9536517213745554,-14.832993293053043,0.0,1.0
586,18,28,4.9536517213745554,-14.832993293053043,0.0,1.0
587,18,29,5.9536517213745554,-14.832993293053043,0.0,1.0
588,18,30,6.9536517213745554,-14.832993293053043,0.0,1.0
589,19,0,-23.046348278625445,-13.832993293053043,0.0,1.0
590,19,1,-22.046348278625445,-13.832993293053043,0.0,1.0
591,19,2,-21.046348278625445,-13.832993293053043,0.0,1.0
592,19,3,-20.046348278625445,-13.832993293053043,0.0,1.0
593,19,4,-19.046348278625445,-13.832993293053043,0.0,1.0
594,19,5,-18.046348278625445,-13.832993293053043,0.0,1.0
595,19,6,-17.046348278625445,-13.832993293053043,0.0,1.0
596,19,7,-16.046348278625445,-13.832993293053043,0.0,1.0
597,19,8,-15.046348278625445,-13.832993293053043,0.0,1.0
598,19,9,-14.046348278625445,-13.832993293053043,0.0,1.0
599,19,10,-13.046348278625445,-13.832993293053043,0.0,1.0
600,19,11,-12.046348278625445,-13.832993293053043,0.0,1.0
601,19,12,-11.046348278625445,-13.832993293053043,0.0,1.0
602,19,13,-10.046348278625445,-13.832993293053043,0.0,1.0
603,19,14,-9.046348278625445,-13.832993293053043,0.0,1.0
604,19,15,-8.046348278625445,-13.832993293053043,0.0,1.0
605,19,16,-7.0463482786254446,-13.832993293053043,0.0,1.0
606,19,17,-6.0463482786254446,-13.832993293053043,0.0,1.0
607,19,18,-5.0463482786254446,-13.832993293053043,0.0,1.0
608,19,19,-4.0463482786254446,-13.832993293053043,0.0,1.0
609,19,20,-3.0463482786254446,-13.832993293053043,0.0,1.0
610,19,21,-2.0463482786254446,-13.832993293053043,0.8857142857142857,0.11428571428571432
611,19,22,-1.0463482786254446,-13.832993293053043,0.0,1.0
612,19,23,-0.04634827862544455,-13.832993293053043,0.0,1.0
613,19,24,0.9536517213745554,-13.832993293053043,0.0,1.0
614,19,25,1.9536517213745554,-13.832993293053043,0.0,1.0
615,19,26,2.9536517213745554,-13.832993293053043,0.0,1.0
616,19,27,3.9536517213745554,-13.832993293053043,0.0,1.0
617,19,28,4.9536517213745554,-13.832993293053043,0.0,1.0
618,19,29,5.9536517213745554,-13.832993293053043,0.0,1.0
619,19,30,6.9536517213745554,-13.832993293053043,0.0,1.0
620,20,0,-23.046348278625445,-12.832993293053043,0.0,1.0
621,20,1,-22.046348278625445,-12.832993293053043,0.0,1.0
622,20,2,-21.046348278625445,-12.832993293053043,0.0,1.0
623,20,3,-20.046348278625445,-12.832993293053043,0.0,1.0
624,20,4,-19.046348278625445,-12.832993293053043,0.0,1.0
625,20,5,-18.046348278625445,-12.832993293053043,0.0,1.0
626,20,6,-17.046348278625445,-12.832993293053043,0.0,1.0
627,20,7,-16.046348278625445,-12.832993293053043,0.0,1.0
628,20,8,-15.046348278625445,-12.832993293053043,0.0,1.0
629,20,9,-14.046348278625445,-12.832993293053043,0.0,1.0
630,20,10,-13.046348278625445,-12.832993293053043,0.0,1.0
631,20,11,-12.046348278625445,-12.832993293053043,0.0,1.0
632,20,12,-11.046348278625445,-12.832993293053043,0.0,1.0
633,20,13,-10.046348278625445,-12.832993293053043,0.0,1.0
634,20,14,-9.046348278625445,-12.832993293053043,0.0,1.0
635,20,15,-8.046348278625445,-12.832993293053043,0.0,1.0
636,20,16,-7.0463482786254446,-12.832993293053043,0.0,1.0
637,20,17,-6.0463482786254446,-12.832993293053043,0.0,1.0
638,20,18,-5.0463482786254446,-12.832993293053043,0.0,1.0
639,20,19,-4.0463482786254446,-12.832993293053043,0.0,1.0
640,20,20,-3.0463482786254446,-12.832993293053043,0.0,1.0
641,20,21,-2.0463482786254446,-12.832993293053043,0.8928571428571429,0.1071428571428571
642,20,22,-1.0463482786254446,-12.832993293053043,0.0,1.0
643,20,23,-0.04634827862544455,-12.832993293053043,0.0,1.0
644,20,24,0.9536517213745554,-12.832993293053043,0.0,1.0
645,20,25,1.9536517213745554,-12.832993293053043,0.0,1.0
646,20,26,2.9536517213745554,-12.832993293053043,0.0,1.0
647,20,27,3.9536517213745554,-12.832993293053043,0.0,1.0
648,20,28,4.9536517213745554,-12.832993293053043,0.0,1.0
649,20,29,5.9536517213745554,-12.832993293053043,0.0,1.0
650,20,30,6.9536517213745554,-12.832993293053043,0.0,1.0
651,21,0,-23.046348278625445,-11.832993293053043,0.0,1.0
652,21,1,-22.046348278625445,-11.832993293053043,0.0,1.0
653,21,2,-21.046348278625445,-11.832993293053043,0.0,1.0
654,21,3,-20.046348278625445,-11.832993293053043,0.0,1.0
655,21,4,-19.046348278625445,-11.832993293053043,0.0,1.0
656,21,5,-18.046348278625445,-11.832993293053043,0.0,1.0
657,21,6,-17.046348278625445,-11.832993293053043,0.0,1.0
658,21,7,-16.046348278625445,-11.832993293053043,0.0,1.0
659,21,8,-15.046348278625445,-11.832993293053043,0.0,1.0
660,21,9,-14.046348278625445,-11.832993293053043,0.0,1.0
661,21,10,-13.046348278625445,-11.832993293053043,0.0,1.0
662,21,11,-12.046348278625445,-11.832993293053043,0.0,1.0
663,21,12,-11.046348278625445,-11.832993293053043,0.0,1.0
664,21,13,-10.046348278625445,-11.832993293053043,0.0,1.0
665,21,14,-9.046348278625445,-11.832993293053043,0.0,1.0
666,21,15,-8.046348278625445,-11.832993293053043,0.0,1.0
667,21,16,-7.0463482786254446,-11.832993293053043,0.0,1.0
668,21,17,-6.0463482786254446,-11.832993293053043,0.0,1.0
669,21,18,-5.0463482786254446,-11.832993293053043,0.0,1.0
670,21,19,-4.0463482786254446,-11.832993293053043,0.0,1.0
671,21,20,-3.0463482786254446,-11.832993293053043,0.8571428571428571,0.1428571428571429
672,21,21,-2.0463482786254446,-11.832993293053043,0.0,1.0
673,21,22,-1.0463482786254446,-11.832993293053043,0.0,1.0
674,21,23,-0.04634827862544455,-11.832993293053043,0.0,1.0
675,21,24,0.9536517213745554,-11.832993293053043,0.0,1.0
676,21,25,1.9536517213745554,-11.832993293053043,0.0,1.0
677,21,26,2.9536517213745554,-11.832993293053043,0.0,1.0
678,21,27,3.9536517213745554,-11.832993293053043,0.0,1.0
679,21,28,4.9536517213745554,-11.832993293053043,0.0,1.0
680,21,29,5.9536517213745554,-11.832993293053043,0.0,1.0
681,21,30,6.9536517213745554,-11.832993293053043,0.0,1.0
682,22,0,-23.046348278625445,-10.832993293053043,0.0,1.0
683,22,1,-22.046348278625445,-10.832993293053043,0.0,1.0
684,22,2,-21.046348278625445,-10.832993293053043,0.0,1.0
685,22,3,-20.046348278625445,-10.832993293053043,0.0,1.0
686,22,4,-19.046348278625445,-10.832993293053043,0.0,1.0
687,22,5,-18.046348278625445,-10.832993293053043,0.0,1.0
688,22,6,-17.046348278625445,-10.832993293053043,0.0,1.0
689,22,7,-16.046348278625445,-10.832993293053043,0.0,1.0
690,22,8,-15.046348278625445,-10.832993293053043,0.0,1.0
691,22,9,-14.046348278625445,-10.832993293053043,0.0,1.0
692,22,10,-13.046348278625445,-10.832993293053043,0.0,1.0
693,22,11,-12.046348278625445,-10.832993293053043,0.0,1.0
694,22,12,-11.046348278625445,-10.832993293053043,0.0,1.0
695,22,13,-10.046348278625445,-10.832993293053043,0.0,1.0
696,22,14,-9.046348278625445,-10.832993293053043,0.0,1.0
697,22,15,-8.046348278625445,-10.832993293053043,0.0,1.0
698,22,16,-7.0463482786254446,-10.832993293053043,0.0,1.0
699,22,17,-6.0463482786254446,-10.832993293053043,0.0,1.0
700,22,18,-5.0463482786254446,-10.832993293053043,0.0,1.0
701,22,19,-4.0463482786254446,-10.832993293053043,0.0,1.0
702,22,20,-3.0463482786254446,-10.832993293053043,0.8928571428571429,0.1071428571428571
703,22,21,-2.0463482786254446,-10.832993293053043,0.0,1.0
704,22,22,-1.0463482786254446,-10.832993293053043,0.0,1.0
705,22,23,-0.04634827862544455,-10.832993293053043,0.0,1.0
706,22,24,0.9536517213745554,-10.832993293053043,0.0,1.0
707,22,25,1.9536517213745554,-10.832993293053043,0.0,1.0
708,22,26,2.9536517213745554,-10.832993293053043,0.0,1.0
709,22,27,3.9536517213745554,-10.832993293053043,0.0,1.0
710,22,28,4.9536517213745554,-10.832993293053043,0.0,1.0
711,22,29,5.9536517213745554,-10.832993293053043,0.0,1.0
712,22,30,6.9536517213745554,-10.832993293053043,0.0,1.0
713,23,0,-23.046348278625445,-9.832993293053043,0.0,1.0
714,23,1,-22.046348278625445,-9.832993293053043,0.0,1.0
715,23,2,-21.046348278625445,-9.832993293053043,0.0,1.0
716,23,3,-20.046348278625445,-9.832993293053043,0.0,1.0
717,23,4,-19.046348278625445,-9.832993293053043,0.0,1.0
718,23,5,-18.046348278625445,-9.832993293053043,0.0,1.0
719,23,6,-17.046348278625445,-9.832993293053043,0.0,1.0
720,23,7,-16.046348278625445,-9.832993293053043,0.0,1.0
721,23,8,-15.046348278625445,-9.832993293053043,0.0,1.0
722,23,9,-14.046348278625445,-9.832993293053043,0.0,1.0
723,23,10,-13.046348278625445,-9.832993293053043,0.0,1.0
724,23,11,-12.046348278625445,-9.832993293053043,0.0,1.0
725,23,12,-11.046348278625445,-9.832993293053043,0.0,1.0
726,23,13,-10.046348278625445,-9.832993293053043,0.0,1.0
727,23,14,-9.046348278625445,-9.832993293053043,0.0,1.0
728,23,15,-8.046348278625445,-9.832993293053043,0.0,1.0
729,23,16,-7.0463482786254446,-9.832993293053043,0.0,1.0
730,23,17,-6.0463482786254446,-9.832993293053043,0.0,1.0
731,23,18,-5.0463482786254446,-9.832993293053043,0.0,1.0
732,23,19,-4.0463482786254446,-9.832993293053043,0.0,1.0
733,23,20,-3.0463482786254446,-9.832993293053043,0.888095238095238,0.11190476190476195
734,23,21,-2.0463482786254446,-9.832993293053043,0.9142857142857143,0.08571428571428574
735,23,22,-1.0463482786254446,-9.832993293053043,0.0,1.0
736,23,23,-0.04634827862544455,-9.832993293053043,0.0,1.0
737,23,24,0.9536517213745554,-9.832993293053043,0.0,1.0
738,23,25,1.9536517213745554,-9.832993293053043,0.0,1.0
739,23,26,2.9536517213745554,-9.832993293053043,0.0,1.0
740,23,27,3.9536517213745554,-9.832993293053043,0.0,1.0
741,23,28,4.9536517213745554,-9.832993293053043,0.0,1.0
742,23,29,5.9536517213745554,-9.832993293053043,0.0,1.0
743,23,30,6.9536517213745554,-9.832993293053043,0.0,1.0
744,24,0,-23.046348278625445,-8.832993293053043,0.0,1.0
745,24,1,-22.046348278625445,-8.832993293053043,0.0,1.0
746,24,2,-21.046348278625445,-8.832993293053043,0.0,1.0
747,24,3,-20.046348278625445,-8.832993293053043,0.0,1.0
748,24,4,-19.046348278625445,-8.832993293053043,0.0,1.0
749,24,5,-18.046348278625445,-8.832993293053043,0.0,1.0
750,24,6,-17.046348278625445,-8.832993293053043,0.0,1.0
751,24,7,-16.046348278625445,-8.832993293053043,0.0,1.0
752,24,8,-15.046348278625445,-8.832993293053043,0.0,1.0
753,24,9,-14.046348278625445,-8.832993293053043,0.0,1.0
754,24,10,-13.046348278625445,-8.832993293053043,0.0,1.0
755,24,11,-12.046348278625445,-8.832993293053043,0.0,1.0
756,24,12,-11.046348278625445,-8.832993293053043,0.0,1.0
757,24,13,-10.046348278625445,-8.832993293053043,0.0,1.0
758,24,14,-9.046348278625445,-8.832993293053043,0.0,1.0
759,24,15,-8.046348278625445,-8.832993293053043,0.0,1.0
760,24,16,-7.0463482786254446,-8.832993293053043,0.0,1.0
761,24,17,-6.0463482786254446,-8.832993293053043,0.0,1.0
762,24,18,-5.0463482786254446,-8.832993293053043,0.0,1.0
763,24,19,-4.0463482786254446,-8.832993293053043,0.0,1.0
764,24,20,-3.0463482786254446,-8.832993293053043,0.8714285714285714,0.12857142857142856
765,24,21,-2.0463482786254446,-8.832993293053043,0.0,1.0
766,24,22,-1.0463482786254446,-8.832993293053043,0.0,1.0
767,24,23,-0.04634827862544455,-8.832993293053043,0.0,1.0
768,24,24,0.9536517213745554,-8.832993293053043,0.0,1.0
769,24,25,1.9536517213745554,-8.832993293053043,0.0,1.0
770,24,26,2.9536517213745554,-8.832993293053043,0.0,1.0
771,24,27,3.9536517213745554,-8.832993293053043,0.0,1.0
772,24,28,4.9536517213745554,-8.832993293053043,0.0,1.0
773,24,29,5.9536517213745554,-8.832993293053043,0.0,1.0
774,24,30,6.9536517213745554,-8.832993293053043,0.0,1.0
775,25,0,-23.046348278625445,-7.832993293053043,0.0,1.0
776,25,1,-22.046348278625445,-7.832993293053043,0.0,1.0
777,25,2,-21.046348278625445,-7.832993293053043,0.0,1.0
778,25,3,-20.046348278625445,-7.832993293053043,0.0,1.0
779,25,4,-19.046348278625445,-7.832993293053043,0.0,1.0
780,25,5,-18.046348278625445,-7.832993293053043,0.0,1.0
781,25,6,-17.046348278625445,-7.832993293053043,0.0,1.0
782,25,7,-16.046348278625445,-7.832993293053043,0.0,1.0
783,25,8,-15.046348278625445,-7.832993293053043,0.0,1.0
784,25,9,-14.046348278625445,-7.832993293053043,0.0,1.0
785,25,10,-13.046348278625445,-7.832993293053043,0.0,1.0
786,25,11,-12.046348278625445,-7.832993293053043,0.0,1.0
787,25,12,-11.046348278625445,-7.832993293053043,0.0,1.0
788,25,13,-10.046348278625445,-7.832993293053043,0.0,1.0
789,25,14,-9.046348278625445,-7.832993293053043,0.0,1.0
790,25,15,-8.046348278625445,-7.832993293053043,0.0,1.0
791,25,16,-7.0463482786254446,-7.832993293053043,0.0,1.0
792,25,17,-6.0463482786254446,-7.832993293053043,0.0,1.0
793,25,18,-5.0463482786254446,-7.832993293053043,0.0,1.0
794,25,19,-4.0463482786254446,-7.832993293053043,0.0,1.0
795,25,20,-3.0463482786254446,-7.832993293053043,0.9,0.09999999999999998
796,25,21,-2.0463482786254446,-7.832993293053043,0.0,1.0
797,25,22,-1.0463482786254446,-7.832993293053043,0.0,1.0
798,25,23,-0.04634827862544455,-7.832993293053043,0.0,1.0
799,25,24,0.9536517213745554,-7.832993293053043,0.0,1.0
800,25,25,1.9536517213745554,-7.832993293053043,0.0,1.0
801,25,26,2.9536517213745554,-7.832993293053043,0.0,1.0
802,25,27,3.9536517213745554,-7.832993293053043,0.0,1.0
803,25,28,4.9536517213745554,-7.832993293053043,0.0,1.0
804,25,29,5.9536517213745554,-7.832993293053043,0.0,1.0
805,25,30,6.9536517213745554,-7.832993293053043,0.0,1.0
806,26,0,-23.046348278625445,-6.832993293053043,0.0,1.0
807,26,1,-22.046348278625445,-6.832993293053043,0.0,1.0
808,26,2,-21.046348278625445,-6.832993293053043,0.0,1.0
809,26,3,-20.046348278625445,-6.832993293053043,0.0,1.0
810,26,4,-19.046348278625445,-6.832993293053043,0.0,1.0
811,26,5,-18.046348278625445,-6.832993293053043,0.0,1.0
812,26,6,-17.046348278625445,-6.832993293053043,0.0,1.0
813,26,7,-16.046348278625445,-6.832993293053043,0.0,1.0
814,26,8,-15.046348278625445,-6.832993293053043,0.0,1.0
815,26,9,-14.046348278625445,-6.832993293053043,0.0,1.0
816,26,10,-13.046348278625445,-6.832993293053043,0.0,1.0
817,26,11,-12.046348278625445,-6.832993293053043,0.0,1.0
818,26,12,-11.046348278625445,-6.832993293053043,0.0,1.0
819,26,13,-10.046348278625445,-6.832993293053043,0.0,1.0
820,26,14,-9.046348278625445,-6.832993293053043,0.0,1.0
821,26,15,-8.046348278625445,-6.832993293053043,0.0,1.0
822,26,16,-7.0463482786254446,-6.832993293053043,0.0,1.0
823,26,17,-6.0463482786254446,-6.832993293053043,0.0,1.0
824,26,18,-5.0463482786254446,-6.832993293053043,0.0,1.0
825,26,19,-4.0463482786254446,-6.832993293053043,0.0,1.0
826,26,20,-3.0463482786254446,-6.832993293053043,0.8535714285714285,0.14642857142857146
827,26,21,-2.0463482786254446,-6.832993293053043,0.9071428571428571,0.09285714285714286
828,26,22,-1.0463482786254446,-6.832993293053043,0.0,1.0
829,26,23,-0.04634827862544455,-6.832993293053043,0.0,1.0
830,26,24,0.9536517213745554,-6.832993293053043,0.0,1.0
831,26,25,1.9536517213745554,-6.832993293053043,0.0,1.0
832,26,26,2.9536517213745554,-6.832993293053043,0.0,1.0
